team,defense_passing_epa_x,defense_rushing_epa_x,defense_pacr_x,defesne_wopr_x,defensive_racr_x,defense_sacks_x,defense_interceptions_x,passing_epa_x,rushing_epa_x,pacr_x,wopr_x,racr_x,sacks_x,interceptions_x,opponent_x,opponent_y,team_score_x,opponent_score_x,opponent,team_x,defense_passing_epa_y,defense_rushing_epa_y,defense_pacr_y,defesne_wopr_y,defensive_racr_y,defense_sacks_y,defense_interceptions_y,passing_epa_y,rushing_epa_y,pacr_y,wopr_y,racr_y,sacks_y,interceptions_y
LV,0.610190272,0.022218173,1.052874565,0.25000003,0.53982079,1.799999952,2,-1.807056904,-1.157999158,1.012217879,0.289473712,0.571608245,3.75,1.600000024,LV,PIT,18,23,PIT,PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373
SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0,SF,PIT,30,7,PIT,PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,SEA,27,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,SEA,31,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SEA,30,13,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SEA,3,24,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,SEA,27,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,SEA,31,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SEA,30,13,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SEA,3,24,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,SEA,27,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,SEA,31,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SEA,30,13,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SEA,3,24,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
CAR,-0.98201251,1.034495115,1.259307742,0.297297299,1.522465348,2.799999952,1.333333373,-6.267943382,-0.757637084,0.913370132,0.275000036,0.706443369,3,2,CAR,SEA,27,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
DET,-3.795951128,-0.587721825,0.856275558,0.23404254,1.28368926,3.5,1.666666627,5.12949419,-0.442928672,1.144228816,0.323529363,1.30859971,1.75,1,DET,SEA,31,37,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SEA,30,13,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SEA,3,24,SEA,SEA,0.568006873,-0.804208517,1.077808142,0.244444445,1.314467669,4,1.5,1.685176849,0.595556617,1.163037658,0.251428515,1.540668249,1.75,1
ARI,4.690042019,0.147999451,1.128530145,0.289473683,1.123079777,3,1,-1.800274849,0.114270002,0.840810299,0.282051265,0.788138807,2.25,2,ARI,SF,16,35,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,SF,10,42,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SF,23,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SF,12,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,SF,7,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
ARI,4.690042019,0.147999451,1.128530145,0.289473683,1.123079777,3,1,-1.800274849,0.114270002,0.840810299,0.282051265,0.788138807,2.25,2,ARI,SF,16,35,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,SF,10,42,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SF,23,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SF,12,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,SF,7,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
ARI,4.690042019,0.147999451,1.128530145,0.289473683,1.123079777,3,1,-1.800274849,0.114270002,0.840810299,0.282051265,0.788138807,2.25,2,ARI,SF,16,35,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,SF,10,42,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SF,23,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SF,12,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,SF,7,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
ARI,4.690042019,0.147999451,1.128530145,0.289473683,1.123079777,3,1,-1.800274849,0.114270002,0.840810299,0.282051265,0.788138807,2.25,2,ARI,SF,16,35,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,SF,10,42,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SF,23,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SF,12,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,SF,7,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
ARI,4.690042019,0.147999451,1.128530145,0.289473683,1.123079777,3,1,-1.800274849,0.114270002,0.840810299,0.282051265,0.788138807,2.25,2,ARI,SF,16,35,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
DAL,-4.439721584,-0.891836524,0.93536061,0.255813897,0.888502359,2.5,2.333333254,-0.013146922,-0.400317013,2.056748629,0.244444445,1.791780949,2,2,DAL,SF,10,42,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
LA,1.074828506,-0.038604103,0.842607319,0.305555522,1.789260149,1.600000024,1,3.204817533,0.531610608,0.83831346,0.333333313,1.657974601,3.25,1.666666627,LA,SF,23,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
NYG,2.32831502,0.389380842,1.417280197,0.289473653,0.655171216,1.666666627,2,-6.288093567,-0.433977067,0.989872217,0.239130452,1.564719796,4.285714149,1.5,NYG,SF,12,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
PIT,-3.220057726,0.000801739,0.830326617,0.289473742,0.690930367,4.25,1.666666627,-5.446530819,-1.265805364,0.864830732,0.282051295,0.655430138,2.799999952,1.333333373,PIT,SF,7,30,SF,SF,-6.251096249,-0.186934322,1.926877379,0.261904776,2.850395441,2.166666746,2,11.0967989,0.009895548,1.255221486,0.323529422,1.934275866,1.600000024,0
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,TB,17,27,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,TB,17,20,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,TB,9,26,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,TB,25,11,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,TB,17,27,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,TB,17,20,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,TB,9,26,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,TB,25,11,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,TB,17,27,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,TB,17,20,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,TB,9,26,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,TB,25,11,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
CHI,10.52646828,-0.557779729,1.103261352,0.229166672,0.078425378,2.333333254,1.5,-2.843157053,0.382283956,1.109271407,0.305555582,-0.523953497,4,1.25,CHI,TB,17,27,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
MIN,4.872261047,-0.83005023,1.333538055,0.282051295,0.289377153,2.599999905,1,2.183069944,-0.222655043,0.924682438,0.282051295,1.275293708,2.599999905,1.333333373,MIN,TB,17,20,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,TB,9,26,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
PHI,3.313935518,-0.521933019,0.71656096,0.297297299,0.195771351,3,1,3.272067308,0.890267849,0.815006077,0.34375,0.256431013,2.400000095,1.333333373,PHI,TB,25,11,TB,TB,-3.739165068,-0.606299102,1.043685913,0.303448319,0.778140724,2.400000095,1.5,4.573552132,-1.47267437,0.984017789,0.30344817,0.045739286,1.333333373,1
CIN,-2.044479847,0.041142683,0.736746013,0.282051295,0.821360409,3.75,1.5,-4.00076437,-1.016093016,0.877903759,0.297297269,0.667471588,2.200000048,1,CIN,TEN,3,27,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
CLE,-6.961577415,-1.395305634,0.905296803,0.338461548,1.074284911,3,1,-10.41952133,-0.607534945,0.627718031,0.258823514,2.985728264,4,1.666666627,CLE,TEN,27,3,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
IND,1.879616737,-0.696537316,1.021775961,0.289473653,1.312056899,3,1,0.966222048,-1.058445811,1.448699594,0.268292695,0.597698629,3,1,IND,TEN,23,16,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
LAC,4.547432899,-0.490835637,0.991264403,0.274999976,1.89677012,5.333333492,1,5.963441372,0.010870655,1.148992419,0.258823544,0.058332901,2.25,1,LAC,TEN,24,27,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
NO,-6.491751194,-0.756468654,0.644887686,0.289473653,0.323994726,2.200000048,1.75,-1.425472617,-1.092284203,0.940404534,0.268292695,-0.422439754,2.428571463,1,NO,TEN,16,15,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
CIN,-2.044479847,0.041142683,0.736746013,0.282051295,0.821360409,3.75,1.5,-4.00076437,-1.016093016,0.877903759,0.297297269,0.667471588,2.200000048,1,CIN,TEN,3,27,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
CLE,-6.961577415,-1.395305634,0.905296803,0.338461548,1.074284911,3,1,-10.41952133,-0.607534945,0.627718031,0.258823514,2.985728264,4,1.666666627,CLE,TEN,27,3,TEN,TEN,4.363629818,-0.944789469,1.107327104,0.282051295,0.658637047,2.799999952,1,-0.784345508,-0.870469749,0.836508334,0.305555522,0.956288397,3.400000095,1.666666627
